"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
1842535,NA,NA,"Blastomonas sp. RAC04","coding genes",4126,"Kegg","igc","usually","high",NA,"species","Blastomonas",150203,"genus"
379731,NA,NA,"Pseudomonas stutzeri A1501","coding genes",4128,"Kegg","igc","usually","high",NA,"strain","Pseudomonas stutzeri",316,"species"
375451,NA,NA,"Roseobacter denitrificans","coding genes",4129,"Kegg","igc","usually","high",NA,"strain","Roseobacter denitrificans",2434,"species"
1331258,NA,NA,"Bordetella pseudohinzii","coding genes",4130,"Kegg","igc","usually","high",NA,"species","Bordetella",517,"genus"
930171,NA,NA,"Pseudarthrobacter phenanthrenivorans","coding genes",4131,"Kegg","igc","usually","high",NA,"strain","Pseudarthrobacter phenanthrenivorans",361575,"species"
349101,NA,NA,"Rhodobacter sphaeroides ATCC 17029","coding genes",4132,"Kegg","igc","usually","high",NA,"strain","Cereibacter sphaeroides",1063,"species"
470,NA,NA,"Acinetobacter baumannii AB030","coding genes",4132,"Kegg","igc","usually","high",NA,"species","Acinetobacter",469,"genus"
1849032,NA,NA,"Arthrobacter sp. U41","coding genes",4132,"Kegg","igc","usually","high",NA,"species","Arthrobacter",1663,"genus"
367190,NA,NA,"Yersinia similis","coding genes",4135,"Kegg","igc","usually","high",NA,"species","Yersinia",629,"genus"
1415167,NA,NA,"Bacillus subtilis PY79","coding genes",4138,"Kegg","igc","usually","high",NA,"strain","Bacillus subtilis",1423,"species"
1834207,NA,NA,"Erysipelotrichaceae bacterium I46","coding genes",4138,"Kegg","igc","usually","high",NA,"species","Erysipelotrichaceae",128827,"family"
509190,NA,NA,"Caulobacter segnis","coding genes",4139,"Kegg","igc","usually","high",NA,"strain","Caulobacter segnis",88688,"species"
869212,NA,NA,"Turneriella parva","coding genes",4139,"Kegg","igc","usually","high",NA,"strain","Turneriella parva",29510,"species"
1206780,NA,NA,"Mycobacterium bovis BCG Korea 1168P","coding genes",4139,"Kegg","igc","usually","high",NA,"strain","Mycobacterium tuberculosis",1773,"species"
1010836,NA,NA,"Mycobacterium tuberculosis BT1","coding genes",4139,"Kegg","igc","usually","high",NA,"strain","Mycobacterium tuberculosis",1773,"species"
511145,NA,NA,"Escherichia coli K-12 MG1655","coding genes",4140,"Kegg","igc","usually","high",NA,"no rank","Escherichia coli K-12",83333,"strain"
1770,NA,NA,"Mycobacterium avium subsp. paratuberculosis E1","coding genes",4140,"Kegg","igc","usually","high",NA,"subspecies","Mycobacterium avium",1764,"species"
158822,NA,NA,"Cedecea neteri","coding genes",4141,"Kegg","igc","usually","high",NA,"species","Cedecea",158483,"genus"
1395589,NA,NA,"Leptospira interrogans serovar Linhai","coding genes",4141,"Kegg","igc","usually","high",NA,"strain","Leptospira interrogans",173,"species"
1421338,NA,NA,"Enterobacter asburiae L1","coding genes",4143,"Kegg","igc","usually","high",NA,"strain","Enterobacter asburiae",61645,"species"
590409,NA,NA,"Dickeya zeae Ech586","coding genes",4144,"Kegg","igc","usually","high",NA,"strain","Dickeya parazeae",2893572,"species"
1843368,NA,NA,"Sphingobium sp. RAC03","coding genes",4144,"Kegg","igc","usually","high",NA,"species","Sphingobium",165695,"genus"
936156,NA,NA,"Bacillus subtilis BSn5","coding genes",4145,"Kegg","igc","usually","high",NA,"strain","Bacillus subtilis",1423,"species"
1221500,NA,NA,"Fictibacillus phosphorivorans","coding genes",4145,"Kegg","igc","usually","high",NA,"species","Fictibacillus",1329200,"genus"
316,NA,NA,"Pseudomonas stutzeri 28a24","coding genes",4147,"Kegg","igc","usually","high",NA,"species","Pseudomonas",286,"genus"
1094342,NA,NA,"Alcanivorax xenomutans","coding genes",4148,"Kegg","igc","usually","high",NA,"species","Alcanivorax",59753,"genus"
1010835,NA,NA,"Mycobacterium tuberculosis BT2","coding genes",4149,"Kegg","igc","usually","high",NA,"strain","Mycobacterium tuberculosis",1773,"species"
1628753,NA,NA,"Bacillus sp. LM 4-2","coding genes",4149,"Kegg","igc","usually","high",NA,"species","Bacillus",1386,"genus"
526218,NA,NA,"Sebaldella termitidis","coding genes",4150,"Kegg","igc","usually","high",NA,"strain","Sebaldella termitidis",826,"species"
1930557,NA,NA,"Shewanella sp. FDAARGOS_354","coding genes",4150,"Kegg","igc","usually","high",NA,"species","Shewanella",22,"genus"
1325564,NA,NA,"Nitrospira japonica","coding genes",4150,"Kegg","igc","usually","high",NA,"species","Nitrospira",1234,"genus"
1010834,NA,NA,"Mycobacterium tuberculosis HKBS1","coding genes",4151,"Kegg","igc","usually","high",NA,"strain","Mycobacterium tuberculosis",1773,"species"
610130,NA,NA,"Clostridium saccharolyticum WM1","coding genes",4154,"Kegg","igc","usually","high",NA,"strain","Lacrimispora saccharolytica",84030,"species"
694430,NA,NA,"Natronococcus occultus","coding genes",4154,"Kegg","igc","usually","high",NA,"strain","Natronococcus occultus",29288,"species"
232721,NA,NA,"Acidovorax sp. JS42","coding genes",4155,"Kegg","igc","usually","high",NA,"species","Acidovorax",12916,"genus"
158822,NA,NA,"Cedecea neteri","coding genes",4155,"Kegg","igc","usually","high",NA,"species","Cedecea",158483,"genus"
443149,NA,NA,"Mycobacterium tuberculosis CCDC5079","coding genes",4156,"Kegg","igc","usually","high",NA,"strain","Mycobacterium tuberculosis",1773,"species"
480224,NA,NA,"Chloroflexus sp. Y-400-fl","coding genes",4159,"Kegg","igc","usually","high",NA,"strain","Chloroflexus aurantiacus",1108,"species"
536056,NA,NA,"Escherichia coli DH1","coding genes",4160,"Kegg","igc","usually","high",NA,"strain","Escherichia coli",562,"species"
1619313,NA,NA,"Erwinia gerundensis","coding genes",4160,"Kegg","igc","usually","high",NA,"species","Erwinia",551,"genus"
561229,NA,NA,"Dickeya zeae Ech1591","coding genes",4163,"Kegg","igc","usually","high",NA,"strain","Dickeya chrysanthemi",556,"species"
688270,NA,NA,"Cellulophaga algicola","coding genes",4163,"Kegg","igc","usually","high",NA,"strain","Cellulophaga algicola",59600,"species"
1714373,NA,NA,"Microbacterium sp. No. 7","coding genes",4164,"Kegg","igc","usually","high",NA,"species","Microbacterium",33882,"genus"
161398,NA,NA,"Pseudoalteromonas phenolica","coding genes",4168,"Kegg","igc","usually","high",NA,"species","Pseudoalteromonas",53246,"genus"
79883,NA,NA,"Bacillus horikoshii","coding genes",4169,"Kegg","igc","usually","high",NA,"species","Sutcliffiella",2837511,"genus"
159087,NA,NA,"Dechloromonas aromatica","coding genes",4171,"Kegg","igc","usually","high",NA,"strain","Dechloromonas aromatica",259537,"species"
797299,NA,NA,"Halostagnicola larsenii","coding genes",4171,"Kegg","igc","usually","high",NA,"strain","Halostagnicola larsenii",353800,"species"
279010,NA,NA,"Bacillus licheniformis DSM 13 = ATCC 14580","coding genes",4172,"Kegg","igc","usually","high",NA,"strain","Bacillus licheniformis",1402,"species"
1671721,NA,NA,"Marinobacter sp. CP1","coding genes",4173,"Kegg","igc","usually","high",NA,"species","Marinobacter",2742,"genus"
224308,NA,NA,"Bacillus subtilis subsp. subtilis 168","coding genes",4174,"Kegg","igc","usually","high",NA,"strain","Bacillus subtilis",1423,"species"
267128,NA,NA,"Sphingopyxis granuli","coding genes",4178,"Kegg","igc","usually","high",NA,"species","Sphingopyxis",165697,"genus"
215743,NA,NA,"Roseovarius mucosus","coding genes",4178,"Kegg","igc","usually","high",NA,"species","Roseovarius",74030,"genus"
1662458,NA,NA,"Acidovorax sp. P4","coding genes",4178,"Kegg","igc","usually","high",NA,NA,NA,NA,NA
190485,NA,NA,"Xanthomonas campestris pv. campestris ATCC 33913","coding genes",4179,"Kegg","igc","usually","high",NA,"strain","Xanthomonas campestris",339,"species"
279010,NA,NA,"Bacillus licheniformis ATCC 14580","coding genes",4179,"Kegg","igc","usually","high",NA,"strain","Bacillus licheniformis",1402,"species"
399804,NA,NA,"Shewanella putrefaciens 200","coding genes",4179,"Kegg","igc","usually","high",NA,"strain","Shewanella putrefaciens",24,"species"
401053,NA,NA,"Terriglobus saanensis","coding genes",4180,"Kegg","igc","usually","high",NA,"strain","Terriglobus saanensis",870903,"species"
981368,NA,NA,"Xanthomonas axonopodis pv. citrumelo F1","coding genes",4181,"Kegg","igc","usually","high",NA,"strain","Xanthomonas euvesicatoria",456327,"species"
273123,NA,NA,"Yersinia pseudotuberculosis IP 32953 (serotype 1)","coding genes",4181,"Kegg","igc","usually","high",NA,"strain","Yersinia pseudotuberculosis",633,"species"
642492,NA,NA,"Clostridium lentocellum","coding genes",4182,"Kegg","igc","usually","high",NA,"strain","Cellulosilyticum lentocellum",29360,"species"
937777,NA,NA,"Deinococcus peraridilitoris","coding genes",4183,"Kegg","igc","usually","high",NA,"strain","Deinococcus peraridilitoris",432329,"species"
956149,NA,NA,"Cronobacter sakazakii Sp291","coding genes",4183,"Kegg","igc","usually","high",NA,"strain","Cronobacter sakazakii",28141,"species"
748727,NA,NA,"Clostridium ljungdahlii","coding genes",4184,"Kegg","igc","usually","high",NA,"strain","Clostridium ljungdahlii",1538,"species"
1208660,NA,NA,"Bordetella parapertussis Bpp5","coding genes",4184,"Kegg","igc","usually","high",NA,"strain","Bordetella parapertussis",519,"species"
257311,NA,NA,"Bordetella parapertussis 12822","coding genes",4185,"Kegg","igc","usually","high",NA,"strain","Bordetella parapertussis",519,"species"
720555,NA,NA,"Bacillus atrophaeus 1942","coding genes",4186,"Kegg","igc","usually","high",NA,"strain","Bacillus atrophaeus",1452,"species"
1147161,NA,NA,"Bacillus subtilis subsp. subtilis 6051-HGW","coding genes",4188,"Kegg","igc","usually","high",NA,"no rank","Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10",535026,"strain"
83331,NA,NA,"Mycobacterium tuberculosis CDC1551","coding genes",4189,"Kegg","igc","usually","high",NA,"strain","Mycobacterium tuberculosis",1773,"species"
1034836,NA,NA,"Bacillus amyloliquefaciens XH7","coding genes",4190,"Kegg","igc","usually","high",NA,"strain","Bacillus amyloliquefaciens",1390,"species"
502800,NA,NA,"Yersinia pseudotuberculosis YPIII","coding genes",4192,"Kegg","igc","usually","high",NA,"strain","Yersinia pseudotuberculosis",633,"species"
398580,NA,NA,"Dinoroseobacter shibae","coding genes",4194,"Kegg","igc","usually","high",NA,"strain","Dinoroseobacter shibae",215813,"species"
558964,NA,NA,"Aeromonas aquatica","coding genes",4195,"Kegg","igc","usually","high",NA,"species","Aeromonas",642,"genus"
469008,NA,NA,"Escherichia coli BL21(DE3)","coding genes",4196,"Kegg","igc","usually","high",NA,"strain","Escherichia coli",562,"species"
644,NA,NA,"Aeromonas hydrophila AH10","coding genes",4196,"Kegg","igc","usually","high",NA,"species","Aeromonas",642,"genus"
471853,NA,NA,"Beutenbergia cavernae","coding genes",4197,"Kegg","igc","usually","high",NA,"strain","Beutenbergia cavernae",84757,"species"
797303,NA,NA,"Natrinema pellirubrum","coding genes",4199,"Kegg","igc","usually","high",NA,"strain","Natrinema pellirubrum",69525,"species"
481805,NA,NA,"Escherichia coli ATCC 8739","coding genes",4200,"Kegg","igc","usually","high",NA,"strain","Escherichia coli",562,"species"
550537,NA,NA,"Salmonella enterica subsp. enterica serovar Enteritidis P125109","coding genes",4200,"Kegg","igc","usually","high",NA,"strain","Salmonella enterica",28901,"species"
536230,NA,NA,"Burkholderia pseudomallei MSHR346","coding genes",4202,"Kegg","igc","usually","high",NA,"strain","Burkholderia pseudomallei",28450,"species"
187410,NA,NA,"Yersinia pestis KIM10+ (biovar Mediaevalis)","coding genes",4205,"Kegg","igc","usually","high",NA,"strain","Yersinia pestis",632,"species"
469008,NA,NA,"Escherichia coli BL21(DE3)","coding genes",4206,"Kegg","igc","usually","high",NA,"strain","Escherichia coli",562,"species"
61646,NA,NA,"Lelliottia amnigena","coding genes",4207,"Kegg","igc","usually","high",NA,"species","Lelliottia",1330545,"genus"
413997,NA,NA,"Escherichia coli B REL606","coding genes",4209,"Kegg","igc","usually","high",NA,"strain","Escherichia coli",562,"species"
547559,NA,NA,"Natrialba magadii","coding genes",4212,"Kegg","igc","usually","high",NA,"strain","Natrialba magadii",13769,"species"
157782,NA,NA,"Pseudomonas parafulva","coding genes",4212,"Kegg","igc","usually","high",NA,"species","Pseudomonas",286,"genus"
211586,NA,NA,"Shewanella oneidensis","coding genes",4214,"Kegg","igc","usually","high",NA,"strain","Shewanella oneidensis",70863,"species"
880073,NA,NA,"Caldithrix abyssi","coding genes",4214,"Kegg","igc","usually","high",NA,"strain","Caldithrix abyssi",187145,"species"
656024,NA,NA,"Frankia symbiont","coding genes",4215,"Kegg","igc","usually","high",NA,NA,NA,NA,NA
1552,NA,NA,"Clostridium estertheticum","coding genes",4216,"Kegg","igc","usually","high",NA,"subspecies","Clostridium estertheticum",238834,"species"
96563,NA,NA,"Pseudomonas stutzeri ATCC 17588","coding genes",4217,"Kegg","igc","usually","high",NA,"strain","Pseudomonas stutzeri",316,"species"
573413,NA,NA,"Sediminispirochaeta smaragdinae","coding genes",4219,"Kegg","igc","usually","high",NA,"strain","Sediminispirochaeta smaragdinae",55206,"species"
797210,NA,NA,"Halopiger xanaduensis","coding genes",4221,"Kegg","igc","usually","high",NA,"strain","Halopiger xanaduensis",387343,"species"
667120,NA,NA,"Edwardsiella anguillarum","coding genes",4222,"Kegg","igc","usually","high",NA,"strain","Edwardsiella anguillarum",1821960,"species"
1476,NA,NA,"Sporosarcina psychrophila","coding genes",4223,"Kegg","igc","usually","high",NA,"species","Sporosarcina",1569,"genus"
766760,NA,NA,"Bacillus paralicheniformis","coding genes",4225,"Kegg","igc","usually","high",NA,"strain","Bacillus paralicheniformis",1648923,"species"
1770,NA,NA,"Mycobacterium avium subsp. paratuberculosis E93","coding genes",4225,"Kegg","igc","usually","high",NA,"subspecies","Mycobacterium avium",1764,"species"
316407,NA,NA,"Escherichia coli K-12 W3110","coding genes",4226,"Kegg","igc","usually","high",NA,"no rank","Escherichia coli K-12",83333,"strain"
1702170,NA,NA,"Citrobacter sp. FDAARGOS_156","coding genes",4226,"Kegg","igc","usually","high",NA,"species","Citrobacter",544,"genus"
1232554,NA,NA,"Bacillus subtilis subsp. subtilis JH642","coding genes",4227,"Kegg","igc","usually","high",NA,"no rank","Bacillus subtilis subsp. subtilis str. JH642",535025,"strain"
866768,NA,NA,"Escherichia coli BL21-Gold(DE3)pLysS AG","coding genes",4228,"Kegg","igc","usually","high",NA,"strain","Escherichia coli",562,"species"
1001582,NA,NA,"Bacillus amyloliquefaciens LL3","coding genes",4228,"Kegg","igc","usually","high",NA,"strain","Bacillus amyloliquefaciens",1390,"species"
111781,NA,NA,"Leptolyngbya sp. PCC 7376","coding genes",4228,"Kegg","igc","usually","high",NA,"species","Leptolyngbya",47251,"genus"
1221328,NA,NA,"Bacillus subtilis subsp. subtilis AG1839","coding genes",4231,"Kegg","igc","usually","high",NA,"strain","Bacillus subtilis",1423,"species"
1409,NA,NA,"Bacillus sp. BS34A","coding genes",4232,"Kegg","igc","usually","high",NA,"species","Bacillus",1386,"genus"
1462996,NA,NA,"Paenibacillus yonginensis","coding genes",4233,"Kegg","igc","usually","high",NA,"species","Paenibacillus",44249,"genus"
272559,NA,NA,"Bacteroides fragilis NCTC9343","coding genes",4236,"Kegg","igc","usually","high",NA,"strain","Bacteroides fragilis",817,"species"
630,NA,NA,"Yersinia enterocolitica FORC_002","coding genes",4236,"Kegg","igc","usually","high",NA,"species","Yersinia",629,"genus"
502801,NA,NA,"Yersinia pseudotuberculosis PB1/+","coding genes",4237,"Kegg","igc","usually","high",NA,"strain","Yersinia pseudotuberculosis",633,"species"
1334193,NA,NA,"Enterobacter lignolyticus G5","coding genes",4237,"Kegg","igc","usually","high",NA,"species","Pluralibacter",1330546,"genus"
1126211,NA,NA,"Bacillus amyloliquefaciens Y2","coding genes",4238,"Kegg","igc","usually","high",NA,NA,NA,NA,NA
272569,NA,NA,"Haloarcula marismortui","coding genes",4240,"Kegg","igc","usually","high",NA,"strain","Haloarcula marismortui",2238,"species"
399742,NA,NA,"Enterobacter sp. 638","coding genes",4240,"Kegg","igc","usually","high",NA,"species","Enterobacter",547,"genus"
1127744,NA,NA,"Bacillus sp. JS","coding genes",4240,"Kegg","igc","usually","high",NA,"species","Bacillus",1386,"genus"
362242,NA,NA,"Mycobacterium ulcerans","coding genes",4241,"Kegg","igc","usually","high",NA,"strain","Mycobacterium ulcerans",1809,"species"
398579,NA,NA,"Shewanella pealeana","coding genes",4241,"Kegg","igc","usually","high",NA,"strain","Shewanella pealeana",70864,"species"
706191,NA,NA,"Pantoea ananatis LMG 20103","coding genes",4241,"Kegg","igc","usually","high",NA,"strain","Pantoea ananatis",553,"species"
549,NA,NA,"Pantoea agglomerans FDAARGOS_160","coding genes",4241,"Kegg","igc","usually","high",NA,"species","Pantoea",53335,"genus"
521096,NA,NA,"Tsukamurella paurometabola","coding genes",4242,"Kegg","igc","usually","high",NA,"strain","Tsukamurella paurometabola",2061,"species"
1356852,NA,NA,"Hymenobacter sp. APR13","coding genes",4244,"Kegg","igc","usually","high",NA,"species","Hymenobacter",89966,"genus"
654,NA,NA,"Aeromonas veronii TH0426","coding genes",4244,"Kegg","igc","usually","high",NA,"species","Aeromonas",642,"genus"
926566,NA,NA,"Terriglobus roseus","coding genes",4245,"Kegg","igc","usually","high",NA,"strain","Terriglobus roseus",392734,"species"
561230,NA,NA,"Pectobacterium carotovorum subsp. carotovorum PC1","coding genes",4246,"Kegg","igc","usually","high",NA,"strain","Pectobacterium carotovorum",554,"species"
652616,NA,NA,"Mycobacterium tuberculosis Erdman = ATCC 35801","coding genes",4246,"Kegg","igc","usually","high",NA,"strain","Mycobacterium tuberculosis",1773,"species"
1035377,NA,NA,"Yersinia pestis A1122","coding genes",4247,"Kegg","igc","usually","high",NA,"strain","Yersinia pestis",632,"species"
1609977,NA,NA,"Sphingomonas sp. WHSC-8","coding genes",4247,"Kegg","igc","usually","high",NA,"species","Sphingomonas",13687,"genus"
242606,NA,NA,"Luteibacter rhizovicinus","coding genes",4247,"Kegg","igc","usually","high",NA,"species","Luteibacter",242605,"genus"
984262,NA,NA,"Saprospira grandis","coding genes",4251,"Kegg","igc","usually","high",NA,"strain","Saprospira grandis",1008,"species"
1416914,NA,NA,"Pandoraea pnomenusa 3kgm","coding genes",4251,"Kegg","igc","usually","high",NA,"strain","Pandoraea pnomenusa",93220,"species"
644,NA,NA,"Aeromonas hydrophila AL06-06","coding genes",4251,"Kegg","igc","usually","high",NA,"species","Aeromonas",642,"genus"
485917,NA,NA,"Pedobacter heparinus","coding genes",4252,"Kegg","igc","usually","high",NA,"strain","Pedobacter heparinus",984,"species"
573061,NA,NA,"Clostridium cellulovorans","coding genes",4254,"Kegg","igc","usually","high",NA,"strain","Clostridium cellulovorans",1493,"species"
29471,NA,NA,"Pectobacterium atrosepticum JG10-08","coding genes",4254,"Kegg","igc","usually","high",NA,"species","Pectobacterium",122277,"genus"
1768242,NA,NA,"Paucibacter sp. KCTC 42545","coding genes",4254,"Kegg","igc","usually","high",NA,"species","Paucibacter",318147,"genus"
377629,NA,NA,"Teredinibacter turnerae","coding genes",4255,"Kegg","igc","usually","high",NA,"strain","Teredinibacter turnerae",2426,"species"
1430440,NA,NA,"Magnetospirillum gryphiswaldense","coding genes",4255,"Kegg","igc","usually","high",NA,"no rank","Magnetospirillum gryphiswaldense MSR-1",431944,"strain"
28452,NA,NA,"Leptospira alstonii","coding genes",4255,"Kegg","igc","usually","high",NA,"species","Leptospira",171,"genus"
521674,NA,NA,"Planctopirus limnophila","coding genes",4258,"Kegg","igc","usually","high",NA,"strain","Planctopirus limnophila",120,"species"
43662,NA,NA,"Pseudoalteromonas piscicida","coding genes",4258,"Kegg","igc","usually","high",NA,"species","Pseudoalteromonas",53246,"genus"
536056,NA,NA,"Escherichia coli DH1","coding genes",4260,"Kegg","igc","usually","high",NA,"strain","Escherichia coli",562,"species"
1685010,NA,NA,"Chryseobacterium sp. IHB B 10212","coding genes",4260,"Kegg","igc","usually","high",NA,"species","Chryseobacterium",59732,"genus"
56454,NA,NA,"Xanthomonas hortorum","coding genes",4260,"Kegg","igc","usually","high",NA,"species","Xanthomonas",338,"genus"
1218933,NA,NA,"Pectobacterium carotovorum subsp. carotovorum PCC21","coding genes",4263,"Kegg","igc","usually","high",NA,"strain","Pectobacterium carotovorum",554,"species"
644801,NA,NA,"Pseudomonas stutzeri RCH2","coding genes",4265,"Kegg","igc","usually","high",NA,"strain","Pseudomonas stutzeri",316,"species"
649639,NA,NA,"Bacillus cellulosilyticus","coding genes",4266,"Kegg","igc","usually","high",NA,"strain","Evansella cellulosilytica",1413,"species"
929562,NA,NA,"Emticicia oligotrophica","coding genes",4267,"Kegg","igc","usually","high",NA,"strain","Emticicia oligotrophica",312279,"species"
330214,NA,NA,"Nitrospira defluvii","coding genes",4268,"Kegg","igc","usually","high",NA,"species","Nitrospira",1234,"genus"
118163,NA,NA,"Pleurocapsa sp. PCC 7327","coding genes",4268,"Kegg","igc","usually","high",NA,"species","Pleurocapsa",44474,"genus"
1419584,NA,NA,"Aeromonas hydrophila J-1","coding genes",4268,"Kegg","igc","usually","high",NA,"strain","Aeromonas hydrophila",644,"species"
351348,NA,NA,"Marinobacter hydrocarbonoclasticus VT8","coding genes",4272,"Kegg","igc","usually","high",NA,"strain","Marinobacter nauticus",2743,"species"
314565,NA,NA,"Xanthomonas campestris pv. campestris 8004","coding genes",4273,"Kegg","igc","usually","high",NA,"strain","Xanthomonas campestris",339,"species"
147645,NA,NA,"Paracoccus yeei","coding genes",4276,"Kegg","igc","usually","high",NA,"species","Paracoccus",265,"genus"
458817,NA,NA,"Shewanella halifaxensis","coding genes",4278,"Kegg","igc","usually","high",NA,"strain","Shewanella halifaxensis",271098,"species"
1396,NA,NA,"Bacillus cereus FT9","coding genes",4278,"Kegg","igc","usually","high",NA,"species","Bacillus",1386,"genus"
1296536,NA,NA,"Enterobacter xiangfangensis","coding genes",4278,"Kegg","igc","usually","high",NA,"subspecies","Enterobacter hormaechei",158836,"species"
246200,NA,NA,"Ruegeria pomeroyi","coding genes",4279,"Kegg","igc","usually","high",NA,"strain","Ruegeria pomeroyi",89184,"species"
1987723,NA,NA,"Cellvibrio sp. PSBB006","coding genes",4279,"Kegg","igc","usually","high",NA,"species","Cellvibrio",10,"genus"
272943,NA,NA,"Rhodobacter sphaeroides 2.4.1","coding genes",4280,"Kegg","igc","usually","high",NA,"strain","Cereibacter sphaeroides",1063,"species"
80854,NA,NA,"Moritella viscosa","coding genes",4280,"Kegg","igc","usually","high",NA,"species","Moritella",58050,"genus"
986,NA,NA,"Flavobacterium johnsoniae GSE09","coding genes",4280,"Kegg","igc","usually","high",NA,"species","Flavobacterium",237,"genus"
342610,NA,NA,"Pseudoalteromonas atlantica","coding genes",4281,"Kegg","igc","usually","high",NA,"strain","Pseudoalteromonas atlantica",288,"species"
1239307,NA,NA,"Sodalis praecaptivus","coding genes",4282,"Kegg","igc","usually","high",NA,"species","Sodalis",84565,"genus"
1262462,NA,NA,"Yersinia enterocolitica (type O:5) YE53/03","coding genes",4282,"Kegg","igc","usually","high",NA,"strain","Yersinia enterocolitica",630,"species"
47885,NA,NA,"Pseudomonas oryzihabitans","coding genes",4282,"Kegg","igc","usually","high",NA,"species","Pseudomonas",286,"genus"
290400,NA,NA,"Jannaschia sp. CCS1","coding genes",4283,"Kegg","igc","usually","high",NA,"species","Jannaschia",188905,"genus"
83655,NA,NA,"Leclercia adecarboxylata","coding genes",4283,"Kegg","igc","usually","high",NA,"species","Leclercia",83654,"genus"
300268,NA,NA,"Shigella boydii Sb227","coding genes",4284,"Kegg","igc","usually","high",NA,"strain","Shigella boydii",621,"species"
1907578,NA,NA,"Lelliottia sp. PFL01","coding genes",4284,"Kegg","igc","usually","high",NA,"species","Lelliottia",1330545,"genus"
655015,NA,NA,"Methylocystis bryophila","coding genes",4285,"Kegg","igc","usually","high",NA,"species","Methylocystis",133,"genus"
632,NA,NA,"Yersinia pestis Harbin35","coding genes",4286,"Kegg","igc","usually","high",NA,"species","Yersinia",629,"genus"
1813821,NA,NA,"Shigella sp. PAMC 28760","coding genes",4287,"Kegg","igc","usually","high",NA,"species","Shigella",620,"genus"
632,NA,NA,"Yersinia pestis Shasta","coding genes",4288,"Kegg","igc","usually","high",NA,"species","Yersinia",629,"genus"
1560339,NA,NA,"Enterobacter sp. E20","coding genes",4289,"Kegg","igc","usually","high",NA,"species","Enterobacter",547,"genus"
2015076,NA,NA,"Chryseobacterium sp. T16E-39","coding genes",4289,"Kegg","igc","usually","high",NA,"species","Chryseobacterium",59732,"genus"
862962,NA,NA,"Bacteroides fragilis 638R","coding genes",4291,"Kegg","igc","usually","high",NA,"strain","Bacteroides fragilis",817,"species"
1313172,NA,NA,"Ilumatobacter coccineus","coding genes",4291,"Kegg","igc","usually","high",NA,"strain","Ilumatobacter coccineus",467094,"species"
1185650,NA,NA,"Mycobacterium abscessus subsp. abscessus","coding genes",4293,"Kegg","igc","usually","high",NA,"subspecies","Mycobacteroides abscessus",36809,"species"
632,NA,NA,"Yersinia pestis El Dorado","coding genes",4293,"Kegg","igc","usually","high",NA,"species","Yersinia",629,"genus"
300267,NA,NA,"Shigella dysenteriae Sd197","coding genes",4294,"Kegg","igc","usually","high",NA,"strain","Shigella dysenteriae",622,"species"
1643450,NA,NA,"Devosia sp. H5989","coding genes",4296,"Kegg","igc","usually","high",NA,"species","Devosia",46913,"genus"
1052585,NA,NA,"Bacillus subtilis subsp. spizizenii TU-B-10","coding genes",4297,"Kegg","igc","usually","high",NA,"strain","Bacillus spizizenii",96241,"species"
1418110,NA,NA,"Aeromonas hydrophila AL09-71","coding genes",4297,"Kegg","igc","usually","high",NA,NA,NA,NA,NA
1196835,NA,NA,"Pseudomonas stutzeri CCUG 29243","coding genes",4300,"Kegg","igc","usually","high",NA,"strain","Pseudomonas stutzeri",316,"species"
1418107,NA,NA,"Aeromonas hydrophila pc104A","coding genes",4300,"Kegg","igc","usually","high",NA,"strain","Aeromonas hydrophila",644,"species"
631,NA,NA,"Yersinia intermedia","coding genes",4300,"Kegg","igc","usually","high",NA,"species","Yersinia",629,"genus"
1704499,NA,NA,"Methylovulum psychrotolerans","coding genes",4301,"Kegg","igc","usually","high",NA,"species","Methylovulum",762296,"genus"
996285,NA,NA,"Pseudomonas stutzeri DSM 4166","coding genes",4302,"Kegg","igc","usually","high",NA,"strain","Pseudomonas stutzeri",316,"species"
406552,NA,NA,"Natrinema sp. J7-2","coding genes",4302,"Kegg","igc","usually","high",NA,"species","Natrinema",88723,"genus"
676,NA,NA,"Vibrio fluvialis","coding genes",4303,"Kegg","igc","usually","high",NA,"species","Vibrio",662,"genus"
929556,NA,NA,"Solitalea canadensis","coding genes",4310,"Kegg","igc","usually","high",NA,"strain","Solitalea canadensis",995,"species"
1564506,NA,NA,"Rhodovulum sp. P5","coding genes",4311,"Kegg","igc","usually","high",NA,"species","Rhodovulum",34008,"genus"
198214,NA,NA,"Shigella flexneri 301 (serotype 2a)","coding genes",4313,"Kegg","igc","usually","high",NA,"strain","Shigella flexneri",623,"species"
1401659,NA,NA,"Cronobacter sakazakii CMCC 45402","coding genes",4313,"Kegg","igc","usually","high",NA,"strain","Cronobacter sakazakii",28141,"species"
158822,NA,NA,"Cedecea neteri SSMD04","coding genes",4318,"Kegg","igc","usually","high",NA,"species","Cedecea",158483,"genus"
406818,NA,NA,"Xenorhabdus bovienii SS-2004","coding genes",4320,"Kegg","igc","usually","high",NA,"strain","Xenorhabdus bovienii",40576,"species"
