"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Strain","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
796942,NA,"","Stomatobaculum longum","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Stomatobaculum",1213720,"genus"
796942,NA,"","Stomatobaculum longum","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Stomatobaculum",1213720,"genus"
228398,NA,"","Streptacidiphilus","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Streptomycetaceae",2062,"family"
235985,NA,"","Streptacidiphilus jiangxiensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptacidiphilus",228398,"genus"
2016,NA,"","Streptoalloteichus","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Pseudonocardiaceae",2070,"family"
34104,NA,"","Streptobacillus","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Leptotrichiaceae",1129771,"family"
34104,NA,"","Streptobacillus","anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Leptotrichiaceae",1129771,"family"
1384509,NA,"","Streptobacillus felis","microaerophilic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptobacillus",34104,"genus"
34105,NA,"","Streptobacillus moniliformis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptobacillus",34104,"genus"
519441,NA,"NC_013515, NC_013516","Streptobacillus moniliformis DSM 12112","microaerophilic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptobacillus moniliformis",34105,"species"
1712031,NA,"","Streptobacillus notomytis","microaerophilic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptobacillus",34104,"genus"
1720557,NA,"","Streptobacillus ratti","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptobacillus",34104,"genus"
1301,NA,"","Streptococcus","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Streptococcaceae",1300,"family"
1311,NA,"","Streptococcus agalactiae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1311,NA,"","Streptococcus agalactiae","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1311,NA,"","Streptococcus agalactiae","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1311,NA,"","Streptococcus agalactiae","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
208435,NA,"NC_004116","Streptococcus agalactiae 2603V/R","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus agalactiae",1311,"species"
205921,NA,"NC_007432","Streptococcus agalactiae A909","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus agalactiae",1311,"species"
211110,NA,"NC_004368","Streptococcus agalactiae NEM316","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus agalactiae",1311,"species"
1328,NA,"","Streptococcus anginosus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1328,NA,"","Streptococcus anginosus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
113107,NA,"","Streptococcus australis","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
113107,NA,"","Streptococcus australis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1329,NA,"","Streptococcus canis","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1329,NA,"","Streptococcus canis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1329,NA,"","Streptococcus canis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
76860,NA,"","Streptococcus constellatus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
76860,NA,"","Streptococcus constellatus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
76860,NA,"","Streptococcus constellatus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1333,NA,"","Streptococcus criceti","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1333,NA,"","Streptococcus criceti","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
45634,NA,"","Streptococcus cristatus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
45634,NA,"","Streptococcus cristatus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
45634,NA,"","Streptococcus cristatus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
231233,NA,"","Streptococcus devriesei","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1317,NA,"","Streptococcus downei","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1317,NA,"","Streptococcus downei","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1334,NA,"","Streptococcus dysgalactiae","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1334,NA,"","Streptococcus dysgalactiae","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1334,NA,"","Streptococcus dysgalactiae","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
486410,NA,"NC_012891","Streptococcus dysgalactiae subsp. equisimilis GGS_124","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus dysgalactiae",1334,"species"
155680,NA,"","Streptococcus entericus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1336,NA,"","Streptococcus equi","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1336,NA,"","Streptococcus equi","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1336,NA,"","Streptococcus equi","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
553482,NA,"NC_012471","Streptococcus equi subsp. equi 4047","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus equi",1336,"species"
40041,NA,"NC_011134, NC_012470","Streptococcus equi subsp. zooepidemicus","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"subspecies","Streptococcus equi",1336,"species"
165758,NA,"","Streptococcus gallinaceus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
315405,NA,"","Streptococcus gallolyticus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
315405,NA,"","Streptococcus gallolyticus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
315405,NA,"","Streptococcus gallolyticus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
990317,NA,"NC_015215, NC_015219","Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus gallolyticus",315405,"species"
637909,NA,"NC_013798","Streptococcus gallolyticus UCN34","anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus gallolyticus",315405,"species"
1302,NA,"","Streptococcus gordonii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1302,NA,"","Streptococcus gordonii","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1302,NA,"","Streptococcus gordonii","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1302,NA,"","Streptococcus gordonii","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1302,NA,"","Streptococcus gordonii","microaerophilic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
467705,NA,"NC_009785","Streptococcus gordonii str. Challis substr. CH1","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"no rank","Streptococcus gordonii str. Challis",29390,"strain"
380397,NA,"","Streptococcus ictaluri","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
380397,NA,"","Streptococcus ictaluri","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
380397,NA,"","Streptococcus ictaluri","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
380397,NA,"","Streptococcus ictaluri","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
102684,NA,"","Streptococcus infantarius","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
102684,NA,"","Streptococcus infantarius","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
102684,NA,"","Streptococcus infantarius","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
68892,NA,"","Streptococcus infantis","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
68892,NA,"","Streptococcus infantis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
68892,NA,"","Streptococcus infantis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1346,NA,"","Streptococcus iniae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1346,NA,"","Streptococcus iniae","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1346,NA,"","Streptococcus iniae","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1346,NA,"","Streptococcus iniae","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1338,NA,"","Streptococcus intermedius","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1338,NA,"","Streptococcus intermedius","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1338,NA,"","Streptococcus intermedius","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
150055,NA,"","Streptococcus lutetiensis","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
150055,NA,"","Streptococcus lutetiensis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1339,NA,"","Streptococcus macacae","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1339,NA,"","Streptococcus macacae","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
59310,NA,"","Streptococcus macedonicus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
59310,NA,"","Streptococcus macedonicus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
59310,NA,"","Streptococcus macedonicus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
59310,NA,"","Streptococcus macedonicus","microaerophilic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
229549,NA,"","Streptococcus minor","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
28037,NA,"","Streptococcus mitis","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
28037,NA,"","Streptococcus mitis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
28037,NA,"","Streptococcus mitis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
28037,NA,"","Streptococcus mitis","microaerophilic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
365659,NA,"NC_013853","Streptococcus mitis B6","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus mitis",28037,"species"
1309,NA,"","Streptococcus mutans","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1309,NA,"","Streptococcus mutans","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1309,NA,"","Streptococcus mutans","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
511691,NA,"NC_013928","Streptococcus mutans NN2025","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus mutans",1309,"species"
210007,NA,"NC_004350","Streptococcus mutans UA159","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus mutans",1309,"species"
195041,NA,"","Streptococcus oligofermentans","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
195041,NA,"","Streptococcus oligofermentans","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
195041,NA,"","Streptococcus oligofermentans","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,NA,NA,NA,NA
1303,NA,"","Streptococcus oralis","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1303,NA,"","Streptococcus oralis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1303,NA,"","Streptococcus oralis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1303,NA,"","Streptococcus oralis","microaerophilic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
927666,NA,"NC_015291","Streptococcus oralis Uo5","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus oralis",1303,"species"
1318,NA,"","Streptococcus parasanguinis","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1318,NA,"","Streptococcus parasanguinis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1318,NA,"","Streptococcus parasanguinis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1318,NA,"","Streptococcus parasanguinis","microaerophilic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
760570,NA,"NC_015678","Streptococcus parasanguinis ATCC 15912","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus parasanguinis",1318,"species"
1348,NA,"","Streptococcus parauberis","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1348,NA,"","Streptococcus parauberis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1348,NA,"","Streptococcus parauberis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
197614,NA,"","Streptococcus pasteurianus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
197614,NA,"","Streptococcus pasteurianus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
197614,NA,"","Streptococcus pasteurianus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1313,NA,"","Streptococcus pneumoniae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1313,NA,"","Streptococcus pneumoniae","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1313,NA,"","Streptococcus pneumoniae","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1313,NA,"","Streptococcus pneumoniae","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
189423,NA,"NC_014498","Streptococcus pneumoniae 670-6B","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
488221,NA,"NC_012468","Streptococcus pneumoniae 70585","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
574093,NA,"NC_014494","Streptococcus pneumoniae AP200","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
561276,NA,"NC_011900","Streptococcus pneumoniae ATCC 700669","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
516950,NA,"NC_010582","Streptococcus pneumoniae CGSP14","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
373153,NA,"NC_008533","Streptococcus pneumoniae D39","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
512566,NA,"NC_011072","Streptococcus pneumoniae G54","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
487214,NA,"NC_010380","Streptococcus pneumoniae Hungary19A-6","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
488222,NA,"NC_012466","Streptococcus pneumoniae JJA","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
488223,NA,"NC_012467","Streptococcus pneumoniae P1031","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
171101,NA,"NC_003098","Streptococcus pneumoniae R6","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
487213,NA,"NC_012469","Streptococcus pneumoniae Taiwan19F-14","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
525381,NA,"NC_014251","Streptococcus pneumoniae TCH8431/19A","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
170187,NA,"NC_003028","Streptococcus pneumoniae TIGR4","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pneumoniae",1313,"species"
1340,NA,"","Streptococcus porcinus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1340,NA,"","Streptococcus porcinus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1340,NA,"","Streptococcus porcinus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
257758,NA,"","Streptococcus pseudopneumoniae","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
257758,NA,"","Streptococcus pseudopneumoniae","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
257758,NA,"","Streptococcus pseudopneumoniae","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
361101,NA,"","Streptococcus pseudoporcinus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
361101,NA,"","Streptococcus pseudoporcinus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
361101,NA,"","Streptococcus pseudoporcinus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1314,NA,"","Streptococcus pyogenes","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1314,NA,"","Streptococcus pyogenes","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1314,NA,"","Streptococcus pyogenes","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1314,NA,"","Streptococcus pyogenes","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
160490,NA,"NC_002737","Streptococcus pyogenes M1 GAS","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
370552,NA,"NC_008022","Streptococcus pyogenes MGAS10270","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
286636,NA,"NC_006086","Streptococcus pyogenes MGAS10394","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
370554,NA,"NC_008024","Streptococcus pyogenes MGAS10750","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
370553,NA,"NC_008023","Streptococcus pyogenes MGAS2096","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
198466,NA,"NC_004070","Streptococcus pyogenes MGAS315","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
293653,NA,"NC_007297","Streptococcus pyogenes MGAS5005","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
319701,NA,"NC_007296","Streptococcus pyogenes MGAS6180","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
186103,NA,"NC_003485","Streptococcus pyogenes MGAS8232","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
370551,NA,"NC_008021","Streptococcus pyogenes MGAS9429","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
471876,NA,"NC_011375","Streptococcus pyogenes NZ131","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
193567,NA,"NC_004606","Streptococcus pyogenes SSI-1","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
160491,NA,"NC_009332","Streptococcus pyogenes str. Manfredo","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus pyogenes",1314,"species"
1304,NA,"","Streptococcus salivarius","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1304,NA,"","Streptococcus salivarius","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1304,NA,"","Streptococcus salivarius","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1304,NA,"","Streptococcus salivarius","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1048332,NA,"NC_015760","Streptococcus salivarius CCHSS3","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus salivarius",1304,"species"
1305,NA,"","Streptococcus sanguinis","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1305,NA,"","Streptococcus sanguinis","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1305,NA,"","Streptococcus sanguinis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
388919,NA,"NC_009009","Streptococcus sanguinis SK36","facultatively anaerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Streptococcus sanguinis",1305,"species"
1310,NA,"","Streptococcus sobrinus","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1310,NA,"","Streptococcus sobrinus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1310,NA,"","Streptococcus sobrinus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
1310,NA,"","Streptococcus sobrinus","microaerophilic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
469609,NA,"","Streptococcus sp. 2_1_36FAA","facultatively anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
469609,NA,"","Streptococcus sp. 2_1_36FAA","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Streptococcus",1301,"genus"
